Client Code,Client Name,Payee Code,Payee Name,Song Code,Song Title,Composers,Source Code,Source Name,Income Type,Income Type Name,Main Income Type Name,Catalogue No ,Units,Income Period,Percentage Collected by BMG,Amount Collected,Royalty Payout Percentage,Royalty Payable,Domestic Or Foreign Source Indicator,Foreign Source,Statement ID Year,Statement ID Number,Royalty Country Code,Royalty Country Description,Artist,ISRC,Album Or Production,Episode,License Number,Original Source As Received,Original Source,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6088963,Rogue Element,Groves,DASG,Dashgo Inc.,35,Streaming Mechanical,Digital/New Media,APA044_008,3,202512202512,100,0.01,50,0.01,F,Dashgo Inc.,26,539,USA,United States of America,Lee Groves,GX5CJ2100267,THE IMAGINARY O.S.T.,,,Youtube Premium,Youtube,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6089578,Topography,Sanger,DASG,Dashgo Inc.,35,Streaming Mechanical,Digital/New Media,IATS042_001,0,202512202512,100,0.06,50,0.03,F,Dashgo Inc.,26,539,TUR,Turkey,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6089598,Translunar,Cousins,DASG,Dashgo Inc.,35,Streaming Mechanical,Digital/New Media,APA042_004,67,202512202512,100,0.05,50,0.03,F,Dashgo Inc.,26,539,MEX,Mexico,Paul Cousins,GX5CJ2100251,SPACEY ARPS,,,Spotify,Spotify,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6166852,Creepy Hollow,Groves,DASG,Dashgo Inc.,35,Streaming Mechanical,Digital/New Media,APA065_003,16,202512202512,100,0.04,50,0.02,F,Dashgo Inc.,26,539,NLD,Netherlands,Lee Groves,GX5CJ2100487,ELECTRONIC MEADOWS,,,Spotify,Spotify,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),7085495,Hit Up,Coupe/Downes,DASG,Dashgo Inc.,35,Streaming Mechanical,Digital/New Media,APA152_001,5,202512202512,100,0.01,50,0.01,F,Dashgo Inc.,26,539,DEU,Germany,Clerkenwell Sound Collective,GX5CJ2101796,BOOM BAP,,,Apple Music,Apple Music,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6089598,Translunar,Cousins,DASG,Dashgo Inc.,35,Streaming Mechanical,Digital/New Media,APA042_004,3,202512202512,100,0.01,50,0.01,F,Dashgo Inc.,26,539,IRL,Ireland,Paul Cousins,GX5CJ2100251,SPACEY ARPS,,,Spotify,Spotify,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6088196,Kickers,Coupe/Downes,DASG,Dashgo Inc.,35,Streaming Mechanical,Digital/New Media,APA049_001,1,202512202512,100,0.01,50,0.01,F,Dashgo Inc.,26,539,GBR,United Kingdom,Clerkenwell Sound Collective,GX5CJ2100294,WAREHOUSE 89,,,Youtube Premium,Youtube,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6089578,Topography,Sanger,DASG,Dashgo Inc.,35,Streaming Mechanical,Digital/New Media,IATS042_001,3,202512202512,100,0.01,50,0.01,F,Dashgo Inc.,26,539,AUS,Australia,Various Artists,QMG492505073,Heartbreak Vol. III,,,Apple Music,Apple Music,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6086755,Amber Warning,Coupe/Downes,DASG,Dashgo Inc.,35,Streaming Mechanical,Digital/New Media,APA037_003,21,202512202512,100,0.04,50,0.02,F,Dashgo Inc.,26,539,ITA,Italy,Clerkenwell Sound Collective,GX5CJ2100220,PROTOTYPE,,,Spotify,Spotify,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6088196,Kickers,Coupe/Downes,DASG,Dashgo Inc.,35,Streaming Mechanical,Digital/New Media,APA049_001,2,202512202512,100,0.01,50,0.01,F,Dashgo Inc.,26,539,GBR,United Kingdom,Clerkenwell Sound Collective,GX5CJ2100294,WAREHOUSE 89,,,Youtube AD,Youtube,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6088196,Kickers,Coupe/Downes,DASG,Dashgo Inc.,35,Streaming Mechanical,Digital/New Media,APA049_001,8,202512202512,100,0.05,50,0.03,F,Dashgo Inc.,26,539,GBR,United Kingdom,Clerkenwell Sound Collective,GX5CJ2100294,WAREHOUSE 89,,,Apple Music,Apple Music,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6089598,Translunar,Cousins,DASG,Dashgo Inc.,35,Streaming Mechanical,Digital/New Media,APA042_004,4,202512202512,100,0.01,50,0.01,F,Dashgo Inc.,26,539,ISR,Israel,Paul Cousins,GX5CJ2100251,SPACEY ARPS,,,Apple Music,Apple Music,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),7088153,You Turned Into Easy Game,Coupe/Downes,DASG,Dashgo Inc.,35,Streaming Mechanical,Digital/New Media,APA152_006,0,202512202512,100,0.01,50,0.01,F,Dashgo Inc.,26,539,DEU,Germany,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6086755,Amber Warning,Coupe/Downes,DASG,Dashgo Inc.,35,Streaming Mechanical,Digital/New Media,APA037_003,6,202512202512,100,0.01,50,0.01,F,Dashgo Inc.,26,539,POL,Poland,Clerkenwell Sound Collective,GX5CJ2100220,PROTOTYPE,,,Apple Music,Apple Music,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6108496,Overmorrow,Groves,DASG,Dashgo Inc.,35,Streaming Mechanical,Digital/New Media,APA059_005,1,202512202512,100,0.01,50,0.01,F,Dashgo Inc.,26,539,GBR,United Kingdom,Lee Groves,GX5CJ2100373,TEXTURALISM 2,,,Apple Music,Apple Music,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),7102617,E-Nuff 4-U,Coupe/Downes,DASG,Dashgo Inc.,35,Streaming Mechanical,Digital/New Media,APA161_006,0,202512202512,100,0.01,50,0.01,F,Dashgo Inc.,26,539,GBR,United Kingdom,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6086755,Amber Warning,Coupe/Downes,DASG,Dashgo Inc.,35,Streaming Mechanical,Digital/New Media,APA037_003,5,202512202512,100,0.01,50,0.01,F,Dashgo Inc.,26,539,AUS,Australia,Clerkenwell Sound Collective,GX5CJ2100220,PROTOTYPE,,,Apple Music,Apple Music,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6088196,Kickers,Coupe/Downes,DASG,Dashgo Inc.,35,Streaming Mechanical,Digital/New Media,APA049_001,3,202512202512,100,0.01,50,0.01,F,Dashgo Inc.,26,539,AUS,Australia,Clerkenwell Sound Collective,GX5CJ2100294,WAREHOUSE 89,,,Apple Music,Apple Music,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6089598,Translunar,Cousins,DASG,Dashgo Inc.,35,Streaming Mechanical,Digital/New Media,APA042_004,3,202512202512,100,0.01,50,0.01,F,Dashgo Inc.,26,539,SAU,Saudi Arabia,Paul Cousins,GX5CJ2100251,SPACEY ARPS,,,Apple Music,Apple Music,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6089598,Translunar,Cousins,DASG,Dashgo Inc.,35,Streaming Mechanical,Digital/New Media,APA042_004,49,202512202512,100,0.09,50,0.05,F,Dashgo Inc.,26,539,AUS,Australia,Paul Cousins,GX5CJ2100251,SPACEY ARPS,,,Spotify,Spotify,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6089713,Vintage House,Thomas,DASG,Dashgo Inc.,35,Streaming Mechanical,Digital/New Media,NEO056_001,0,202512202512,100,0.01,50,0.01,F,Dashgo Inc.,26,539,USA,United States of America,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),7085542,Hotel,Coupe/Downes,DASG,Dashgo Inc.,35,Streaming Mechanical,Digital/New Media,APA152_005,5,202512202512,100,0.01,50,0.01,F,Dashgo Inc.,26,539,DEU,Germany,Clerkenwell Sound Collective,GX5CJ2101800,BOOM BAP,,,Apple Music,Apple Music,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6086755,Amber Warning,Coupe/Downes,DASG,Dashgo Inc.,35,Streaming Mechanical,Digital/New Media,APA037_003,14,202512202512,100,0.06,50,0.03,F,Dashgo Inc.,26,539,NOR,Norway,Clerkenwell Sound Collective,GX5CJ2100220,PROTOTYPE,,,Spotify,Spotify,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6109282,Syrup,Coupe/Downes,DASG,Dashgo Inc.,35,Streaming Mechanical,Digital/New Media,APA060_003,0,202512202512,100,0.01,50,0.01,F,Dashgo Inc.,26,539,ITA,Italy,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),7172865,Stay Dat,Coupe,DASG,Dashgo Inc.,35,Streaming Mechanical,Digital/New Media,APA180_001,2,202512202512,100,0.01,50,0.01,F,Dashgo Inc.,26,539,GBR,United Kingdom,Clerkenwell Sound Collective,GX5CJ2101993,SKRILLISH!,,,Apple Music,Apple Music,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6086755,Amber Warning,Coupe/Downes,DASG,Dashgo Inc.,35,Streaming Mechanical,Digital/New Media,APA037_003,11,202512202512,100,0.02,50,0.01,F,Dashgo Inc.,26,539,DNK,Denmark,Clerkenwell Sound Collective,GX5CJ2100220,PROTOTYPE,,,Spotify,Spotify,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6089598,Translunar,Cousins,DASG,Dashgo Inc.,35,Streaming Mechanical,Digital/New Media,APA042_004,38,202512202512,100,0.04,50,0.02,F,Dashgo Inc.,26,539,FRA,France,Paul Cousins,GX5CJ2100251,SPACEY ARPS,,,Youtube AD,Youtube,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6087078,Celestial Waltz,Groves,DASG,Dashgo Inc.,35,Streaming Mechanical,Digital/New Media,APA044_004,13,202512202512,100,0.01,50,0.01,F,Dashgo Inc.,26,539,USA,United States of America,Lee Groves,GX5CJ2100263,THE IMAGINARY O.S.T.,,,Youtube AD,Youtube,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6070851,Drifter,Trueman,DASG,Dashgo Inc.,35,Streaming Mechanical,Digital/New Media,APA011_002,2,202512202512,100,0.01,50,0.01,F,Dashgo Inc.,26,539,AUS,Australia,Thomas James Trueman,GX5CJ2100063,MEKANICAL LANDSCAPES,,,Apple Music,Apple Music,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6086755,Amber Warning,Coupe/Downes,DASG,Dashgo Inc.,35,Streaming Mechanical,Digital/New Media,APA037_003,3,202512202512,100,0.02,50,0.01,F,Dashgo Inc.,26,539,GBR,United Kingdom,Clerkenwell Sound Collective,GX5CJ2100220,PROTOTYPE,,,Youtube Premium,Youtube,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6088336,Lost Town,Groves/Marett,DASG,Dashgo Inc.,35,Streaming Mechanical,Digital/New Media,APA033_004,2,202512202512,100,0.01,50,0.01,F,Dashgo Inc.,26,539,CHE,Switzerland,Thomas James Trueman,GX5CJ2100197,DARK AMERICANA,,,Apple Music,Apple Music,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6088495,Moon Dog,Groves/Marett,DASG,Dashgo Inc.,35,Streaming Mechanical,Digital/New Media,APA033_005,0,202512202512,100,0.01,50,0.01,F,Dashgo Inc.,26,539,ROU,Romania,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6088679,Oribital Inception,Coupe/Downes,DASG,Dashgo Inc.,35,Streaming Mechanical,Digital/New Media,APA009_005,2,202512202512,100,0.01,50,0.01,F,Dashgo Inc.,26,539,GBR,United Kingdom,Clerkenwell Sound Collective,GX5CJ2100054,RETRORAVE,,,Apple Music,Apple Music,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6089598,Translunar,Cousins,DASG,Dashgo Inc.,35,Streaming Mechanical,Digital/New Media,APA042_004,27,202512202512,100,0.04,50,0.02,F,Dashgo Inc.,26,539,CHN,China,Paul Cousins,GX5CJ2100251,SPACEY ARPS,,,Apple Music,Apple Music,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6089598,Translunar,Cousins,DASG,Dashgo Inc.,35,Streaming Mechanical,Digital/New Media,APA042_004,19,202512202512,100,0.03,50,0.02,F,Dashgo Inc.,26,539,MEX,Mexico,Paul Cousins,GX5CJ2100251,SPACEY ARPS,,,Apple Music,Apple Music,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),7086204,Nuthin' But Stacks,Coupe/Downes,DASG,Dashgo Inc.,35,Streaming Mechanical,Digital/New Media,APA152_002,0,202512202512,100,0.04,50,0.02,F,Dashgo Inc.,26,539,ITA,Italy,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6088196,Kickers,Coupe/Downes,DASG,Dashgo Inc.,35,Streaming Mechanical,Digital/New Media,APA049_001,7,202512202512,100,0.04,50,0.02,F,Dashgo Inc.,26,539,USA,United States of America,Clerkenwell Sound Collective,GX5CJ2100294,WAREHOUSE 89,,,Apple Music,Apple Music,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6089598,Translunar,Cousins,DASG,Dashgo Inc.,35,Streaming Mechanical,Digital/New Media,APA042_004,8,202512202512,100,0.02,50,0.01,F,Dashgo Inc.,26,539,DNK,Denmark,Paul Cousins,GX5CJ2100251,SPACEY ARPS,,,Spotify,Spotify,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6089795,What You On?,Coupe/Downes,DASG,Dashgo Inc.,35,Streaming Mechanical,Digital/New Media,APA049_006,1,202512202512,100,0.01,50,0.01,F,Dashgo Inc.,26,539,USA,United States of America,Clerkenwell Sound Collective,GX5CJ2100299,WAREHOUSE 89,,,Youtube Premium,Youtube,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6106016,Backronym,Groves,RMSA,BMG RM Mexico,53,Video Download Perf.,Digital/New Media,,77547,202410202412,50,0.28,40,0.11,F,,25,3080,MEX,Mexico,,,FORMULA 1 DRIVE TO SURVIVE T5,,,"NETFLIX (3,4T2024)",Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6179660,Drum Fire,Parry,RMSA,BMG RM Mexico,53,Video Download Perf.,Digital/New Media,,67720,202410202412,50,0.2,40,0.08,F,,25,3080,MEX,Mexico,,,PHYSICAL 100 TEMPORADA 2,,,"NETFLIX (3,4T2024)",Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6086755,Amber Warning,Coupe/Downes,RMSA,BMG RM Mexico,42,Video Streaming Mech,Digital/New Media,,3932,202410202412,50,0.02,40,0.01,F,,25,3080,MEX,Mexico,,,BREAK POINT TEMPORADA 1,,,"NETFLIX (3,4T2024)",Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6088707,Passage Of Time,Groves,RMSA,BMG RM Mexico,53,Video Download Perf.,Digital/New Media,,12503,202407202409,50,0.07,40,0.03,F,,25,3080,MEX,Mexico,,,FORMULA 1 DRIVE TO SURVIVE TEMPORADA 4,,,"NETFLIX (3,4T2024)",Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6088733,Perpetual Emotion,Groves,RMSA,BMG RM Mexico,42,Video Streaming Mech,Digital/New Media,,48795,202407202409,50,0.17,40,0.07,F,,25,3080,MEX,Mexico,,,FORMULA 1 DRIVE TO SURVIVE T6,,,"NETFLIX (3,4T2024)",Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6088865,Realignment,Coupe/Downes,RMSA,BMG RM Mexico,42,Video Streaming Mech,Digital/New Media,,14104,202410202412,50,0.02,40,0.01,F,,25,3080,MEX,Mexico,,,FORMULA 1 DRIVE TO SURVIVE TEMPORADA 4,,,"NETFLIX (3,4T2024)",Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6107901,Let Light,Groves,RMSA,BMG RM Mexico,42,Video Streaming Mech,Digital/New Media,,2119,202410202412,50,0.02,40,0.01,F,,25,3080,MEX,Mexico,,,BREAK POINT TEMPORADA 1,,,"NETFLIX (3,4T2024)",Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6192358,Cracked Actor,Poucher,RMSA,BMG RM Mexico,42,Video Streaming Mech,Digital/New Media,,14700,202407202409,50,0.02,40,0.01,F,,25,3080,MEX,Mexico,,,FORMULA 1 DRIVE TO SURVIVE T5,,,"NETFLIX (3,4T2024)",Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6300950,Betrayed,Coupe/Downes,RMSA,BMG RM Mexico,42,Video Streaming Mech,Digital/New Media,,325711,202410202412,50,0.88,40,0.35,F,,25,3080,MEX,Mexico,,,FORMULA 1 DRIVE TO SURVIVE T6,,,"NETFLIX (3,4T2024)",Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6801943,Wolf Rock,Groves/Ross,RMSA,BMG RM Mexico,42,Video Streaming Mech,Digital/New Media,,24334,202410202412,75,0.08,40,0.03,F,,25,3080,MEX,Mexico,,,THE INFLUENCER TEMPORADA 1,,,"NETFLIX (3,4T2024)",Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6801943,Wolf Rock,Groves/Ross,RMSA,BMG RM Mexico,42,Video Streaming Mech,Digital/New Media,,201881,202410202412,75,0.42,40,0.17,F,,25,3080,MEX,Mexico,,,ZOMBIEVERSE NEW BLOOD,,,"NETFLIX (3,4T2024)",Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6088460,Mental Tension,Coupe/Downes,RMSA,BMG RM Mexico,53,Video Download Perf.,Digital/New Media,,17486,202410202412,50,0.07,40,0.03,F,,25,3080,MEX,Mexico,,,FOREVER QUEENS TEMPORADA 1,,,"NETFLIX (3,4T2024)",Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6179392,Computer Rock,Parry,RMSA,BMG RM Mexico,53,Video Download Perf.,Digital/New Media,,84474,202407202409,50,0.32,40,0.13,F,,25,3080,MEX,Mexico,,,PHYSICAL 100 TEMPORADA 2,,,"NETFLIX (3,4T2024)",Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6735519,Death Valley,Groves/Marett,RMSA,BMG RM Mexico,42,Video Streaming Mech,Digital/New Media,,3900,202410202412,50,0.02,40,0.01,F,,25,3080,MEX,Mexico,,,THE ULTIMATUM SOUTH AFRICA,,,"NETFLIX (3,4T2024)",Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6087682,Fishy Business,Leventis,RMSA,BMG RM Mexico,53,Video Download Perf.,Digital/New Media,,16685,202407202409,50,0.05,40,0.02,F,,25,3080,MEX,Mexico,,,TOO HOT TO HANDLE TEMPORADA 5,,,"NETFLIX (3,4T2024)",Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6088865,Realignment,Coupe/Downes,RMSA,BMG RM Mexico,42,Video Streaming Mech,Digital/New Media,,36991,202407202409,50,0.03,40,0.01,F,,25,3080,MEX,Mexico,,,FORMULA 1 DRIVE TO SURVIVE T6,,,"NETFLIX (3,4T2024)",Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6106557,Crushed,Coupe/Downes,RMSA,BMG RM Mexico,53,Video Download Perf.,Digital/New Media,,17451,202410202412,50,0.1,40,0.04,F,,25,3080,MEX,Mexico,,,FORMULA 1 DRIVE TO SURVIVE T5,,,"NETFLIX (3,4T2024)",Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6109965,Witching Hour,Burns,RMSA,BMG RM Mexico,53,Video Download Perf.,Digital/New Media,,13208,202407202409,50,0.05,40,0.02,F,,25,3080,MEX,Mexico,,,FORMULA 1 DRIVE TO SURVIVE T5,,,"NETFLIX (3,4T2024)",Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6179660,Drum Fire,Parry,RMSA,BMG RM Mexico,53,Video Download Perf.,Digital/New Media,,84474,202407202409,50,0.27,40,0.11,F,,25,3080,MEX,Mexico,,,PHYSICAL 100 TEMPORADA 2,,,"NETFLIX (3,4T2024)",Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6233760,Unclear,Baluteau,RMSA,BMG RM Mexico,53,Video Download Perf.,Digital/New Media,,2057,202410202412,50,0.02,40,0.01,F,,25,3080,MEX,Mexico,,,BREAK POINT TEMPORADA 1,,,"NETFLIX (3,4T2024)",Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6826920,Bad Ground,James,RMSA,BMG RM Mexico,42,Video Streaming Mech,Digital/New Media,,41286,202410202412,100,0.52,40,0.21,F,,25,3080,MEX,Mexico,,,LLOYDS BANK : AEDLLDS040030,,,SKY GREATS NON-,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6087478,Echobank,Coupe/Downes,RMSA,BMG RM Mexico,53,Video Download Perf.,Digital/New Media,,34302,202410202412,50,0.2,40,0.08,F,,25,3080,MEX,Mexico,,,FORMULA 1 DRIVE TO SURVIVE TEMPORADA 4,,,"NETFLIX (3,4T2024)",Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6089494,The Voyage,Burns/Lewis,RMSA,BMG RM Mexico,53,Video Download Perf.,Digital/New Media,,3467,202407202409,50,0.02,40,0.01,F,,25,3080,MEX,Mexico,,,BREAK POINT TEMPORADA 1,,,"NETFLIX (3,4T2024)",Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6095204,Expansion,Seed,RMSA,BMG RM Mexico,53,Video Download Perf.,Digital/New Media,,97663,202410202412,50,0.45,40,0.18,F,,25,3080,MEX,Mexico,,,EVA LASTING TEMPORADA 1,,,"NETFLIX (3,4T2024)",Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6086755,Amber Warning,Coupe/Downes,RMSA,BMG RM Mexico,53,Video Download Perf.,Digital/New Media,,3932,202410202412,50,0.03,40,0.01,F,,25,3080,MEX,Mexico,,,BREAK POINT TEMPORADA 1,,,"NETFLIX (3,4T2024)",Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6087317,Dark Storms Building,Burns,RMSA,BMG RM Mexico,53,Video Download Perf.,Digital/New Media,,3272,202407202409,50,0.02,40,0.01,F,,25,3080,MEX,Mexico,,,BREAK POINT TEMPORADA 1,,,"NETFLIX (3,4T2024)",Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6088548,Nature Reclaims,Cole,RMSA,BMG RM Mexico,42,Video Streaming Mech,Digital/New Media,,3272,202407202409,100,0.03,40,0.01,F,,25,3080,MEX,Mexico,,,BREAK POINT TEMPORADA 1,,,"NETFLIX (3,4T2024)",Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6108496,Overmorrow,Groves,RMSA,BMG RM Mexico,53,Video Download Perf.,Digital/New Media,,3272,202407202409,50,0.02,40,0.01,F,,25,3080,MEX,Mexico,,,BREAK POINT TEMPORADA 1,,,"NETFLIX (3,4T2024)",Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6179392,Computer Rock,Parry,RMSA,BMG RM Mexico,42,Video Streaming Mech,Digital/New Media,,67720,202410202412,100,0.33,40,0.13,F,,25,3080,MEX,Mexico,,,PHYSICAL 100 TEMPORADA 2,,,"NETFLIX (3,4T2024)",Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6667646,Cubic Firth,Coupe/Downes,RMSA,BMG RM Mexico,42,Video Streaming Mech,Digital/New Media,,123012,202407202409,50,0.27,40,0.11,F,,25,3080,MEX,Mexico,,,RESURRECTED RIDES TEMPORADA 1,,,"NETFLIX (3,4T2024)",Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6735519,Death Valley,Groves/Marett,RMSA,BMG RM Mexico,53,Video Download Perf.,Digital/New Media,,4629,202407202409,50,0.02,40,0.01,F,,25,3080,MEX,Mexico,,,THE ULTIMATUM SOUTH AFRICA,,,"NETFLIX (3,4T2024)",Netflix,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
