Client Code,Client Name,Payee Code,Payee Name,Song Code,Song Title,Composers,Source Code,Source Name,Income Type,Income Type Name,Main Income Type Name,Catalogue No ,Units,Income Period,Percentage Collected by BMG,Amount Collected,Royalty Payout Percentage,Royalty Payable,Domestic Or Foreign Source Indicator,Foreign Source,Statement ID Year,Statement ID Number,Royalty Country Code,Royalty Country Description,Artist,ISRC,Album Or Production,Episode,License Number,Original Source As Received,Original Source
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6070279,Amazonia,Tenku,KONG,Konga                               -for,57,Neighboring Rights,Performance,,0,202507202512,0,0.04,50,0.02,F,Konga Music,26,820,ESP,Spain,,GX5CJ2100059,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6072720,Tension,Thomas,PRCM,Prion Music Publishing,46,TV Performance,Performance,,0,202501202506,50,1.43,50,0.72,F,Prion Music Publishi,26,651,ISR,Israel,,,,,,NETFLIX,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6088707,Passage Of Time,Groves,PCCL,"POINT Culture Co., Ltd",4,Performance,Performance,,0,202507202512,0,0.62,50,0.31,F,"POINT Culture Co., L",26,782,TWN,Taiwan,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6095931,Summer Ride,Cousins,AUMI,AdRev,44,Video Streaming Sync,Digital/New Media,,0,202602202602,0,7.59,50,3.8,F,AdRev,26,538,USA,United States of America,David Thomas Reilly (PRS),USPML9016849,PML065 Fresh Air,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6087478,Echobank,Coupe/Downes,PRCM,Prion Music Publishing,46,TV Performance,Performance,,0,202501202506,50,0.02,50,0.01,F,Prion Music Publishi,26,651,ISR,Israel,,,,,,YES SATELLITE,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6087969,Hinterland,Groves/Marett,PCCL,"POINT Culture Co., Ltd",4,Performance,Performance,,0,202507202512,0,0.1,50,0.05,F,"POINT Culture Co., L",26,782,TWN,Taiwan,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6200102,Strangers From Afar,Tenku,MCPS,MCPS,1,Mechanicals,Mechanical,TOP GEAR (2002),0,202501202506,100,2.88,50,1.44,D,,25,3568,IRL,Ireland,,,"Rte Television Including Rte 1, Rte 2 And Non-Ephe",,,Irish Blanket,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6108835,Safe Space,Groves,MCPS,MCPS,1,Mechanicals,Mechanical,TOP GEAR (2002),0,202501202506,100,4.66,50,2.33,D,,25,3568,IRL,Ireland,,,"Rte Television Including Rte 1, Rte 2 And Non-Ephe",,,Irish Blanket,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6088404,Make U Stay,Coupe/Downes,MCPS,MCPS,1,Mechanicals,Mechanical,LOADED IN PARAD,0,202501202506,100,0.87,50,0.44,D,,25,3568,IRL,Ireland,,,Mcpsi Virgin Media 2 General,,,Irish Blanket,Virgin
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6106016,Backronym,Groves,PRCM,Prion Music Publishing,46,TV Performance,Performance,,0,202501202506,50,0.38,50,0.19,F,Prion Music Publishi,26,651,ISR,Israel,,,,,,NETFLIX,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6072056,Prowler,Thomas,MCUB,Mediacube,4,Performance,Performance,,0,202507202512,0,3.94,50,1.97,F,Mediacube,26,821,KOR,Republic of Korea,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6088196,Kickers,Coupe/Downes,AUMI,AdRev,44,Video Streaming Sync,Digital/New Media,,1,202601202601,0,0.04,50,0.02,F,AdRev,26,382,USA,United States of America,"Mark Coupe, PRS|Eamon Downes, PRS",GX5CJ2100294,APA049 WAREHOUSE '89,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6166852,Creepy Hollow,Groves,MCPS,MCPS,35,Streaming Mechanical,Digital/New Media,,112,202402202402,100,0.01,50,0.01,D,,26,322,GBR,United Kingdom,Lee Groves,GX5CJ2100487,,,,Spotify Residual,Spotify
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6108013,Lunar Poison,Coupe/Downes,AUMI,AdRev,44,Video Streaming Sync,Digital/New Media,,0,202512202512,0,2.52,50,1.26,F,AdRev,26,276,USA,United States of America,Richard Friedman,QMSTJ1506468,IMX007 Dangerous Affairs,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6088380,Magnesium,Coupe/Downes,PCCL,"POINT Culture Co., Ltd",4,Performance,Performance,,0,202507202512,0,0.24,50,0.12,F,"POINT Culture Co., L",26,782,TWN,Taiwan,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6071936,Orbital 2.0,Tenku,MCPS,MCPS,1,Mechanicals,Mechanical,TOP GEAR (2002),0,202501202506,100,1.45,50,0.73,D,,25,3568,IRL,Ireland,,,"Rte Television Including Rte 1, Rte 2 And Non-Ephe",,,Irish Blanket,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6095931,Summer Ride,Cousins,AUMI,AdRev,44,Video Streaming Sync,Digital/New Media,,127,202601202601,0,1.99,50,1,F,AdRev,26,382,USA,United States of America,"John Samuel Hanson (BMI), Yoav Goren (BMI), Jeffrey Fayman (",QMSTJ1100993,1RM012 Tender & Romantic 1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6088331,Lost Moon,Cousins,KONG,Konga                               -for,57,Neighboring Rights,Performance,,0,202507202512,0,0.01,50,0.01,F,Konga Music,26,820,ESP,Spain,,GX5CJ2100252,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6095187,Elsewhere,Thomas/Trueman,AUMI,AdRev,44,Video Streaming Sync,Digital/New Media,,0,202602202602,0,0.47,50,0.24,F,AdRev,26,538,USA,United States of America,"Thomas Trueman, PRS|Stuart Thomas, PRS",GX5CJ2100324,APA052 LUSHTRONICA,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6108755,Returning Home,Burns,KONG,Konga                               -for,46,TV Performance,Performance,,5,202507202512,0,0.06,50,0.03,F,Konga Music,26,820,ESP,Spain,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6167025,Industrial Rainfall,Trueman,AUMI,AdRev,44,Video Streaming Sync,Digital/New Media,,113,202601202601,0,0.36,50,0.18,F,AdRev,26,382,USA,United States of America,Thomas Trueman (PRS),GX5CJ2100385,APA062 INDUSTRIAL BEATS VOL.2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6087152,Colossal Forces,Burns,AUMI,AdRev,44,Video Streaming Sync,Digital/New Media,,0,202512202512,0,0.16,50,0.08,F,AdRev,26,276,USA,United States of America,"Michael Burns, PRS",GX5CJ2100171,APA029 MOMENTUM,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6096167,Woven,Thomas/Trueman,KONG,Konga                               -for,46,TV Performance,Performance,,0,202507202512,0,0.01,50,0.01,F,Konga Music,26,820,ESP,Spain,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6738209,Within Circles,Ross,KONG,Konga                               -for,57,Neighboring Rights,Performance,,0,202507202512,0,0.01,50,0.01,F,Konga Music,26,820,ESP,Spain,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),7072418,Takeover,Coupe/Downes,KONG,Konga                               -for,46,TV Performance,Performance,,12,202507202512,0,9.97,50,4.99,F,Konga Music,26,820,ESP,Spain,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6087152,Colossal Forces,Burns,AUMI,AdRev,44,Video Streaming Sync,Digital/New Media,,3,202601202601,0,0.03,50,0.02,F,AdRev,26,382,USA,United States of America,"Michael Burns, PRS",GX5CJ2100171,APA029 MOMENTUM,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6088858,Raw Power And Momentum,Burns,AUMI,AdRev,44,Video Streaming Sync,Digital/New Media,,3,202601202601,0,0.01,50,0.01,F,AdRev,26,382,USA,United States of America,"Michael Burns, PRS",GX5CJ2100172,APA029 MOMENTUM,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6166903,Escape,Trueman,AUMI,AdRev,44,Video Streaming Sync,Digital/New Media,,0,202512202512,0,0.32,50,0.16,F,AdRev,26,276,USA,United States of America,Thomas Trueman (PRS),GX5CJ2100386,APA062 INDUSTRIAL BEATS VOL.2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6087893,Half Way Thru,Coupe/Downes,MCPS,MCPS,11,Mech. Performance,Mechanical,236970425002,4,202507202509,100,4.88,50,2.44,D,,26,230,GBR,United Kingdom,,,LOVE ISLAND EP 37 SERIES 9,,,ITV STUDIOS GLO,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6088447,Melonhead,Coupe/Downes,AUMI,AdRev,44,Video Streaming Sync,Digital/New Media,,0,202512202512,0,0.2,50,0.1,F,AdRev,26,276,USA,United States of America,"Jeppe Reil Sorensen, KODA",DEMW52116869,KL221 Make Your Move,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6088707,Passage Of Time,Groves,KONG,Konga                               -for,57,Neighboring Rights,Performance,,0,202507202512,0,0.38,50,0.19,F,Konga Music,26,820,ESP,Spain,,GX5CJ2100260,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6071437,Kora,Trueman,PCCL,"POINT Culture Co., Ltd",4,Performance,Performance,,0,202507202512,0,0.1,50,0.05,F,"POINT Culture Co., L",26,782,TWN,Taiwan,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6108496,Overmorrow,Groves,PRCM,Prion Music Publishing,4,Performance,Performance,,0,202501202506,50,0.1,50,0.05,F,Prion Music Publishi,26,651,ISR,Israel,,,,,,Music in Films/TVprograms,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6089399,The Edge Of Glory,Burns,AUMI,AdRev,44,Video Streaming Sync,Digital/New Media,,3,202601202601,0,0.04,50,0.02,F,AdRev,26,382,USA,United States of America,"Michael Burns, PRS",GX5CJ2100173,APA029 MOMENTUM,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6106904,Emerging Story,Burns,MCPS,MCPS,1,Mechanicals,Mechanical,LUMPSUM00000535,2,202301202306,50,0.02,50,0.01,D,,26,322,NOR,Norway,,,VARIOUS UNALLOC,,,Norway (NCB),
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6071663,Meaningful Curiosity,Burns,MCUB,Mediacube,4,Performance,Performance,,0,202507202512,0,0.13,50,0.07,F,Mediacube,26,821,KOR,Republic of Korea,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6072261,Revolution,Tenku,MCUB,Mediacube,4,Performance,Performance,,0,202507202512,0,0.08,50,0.04,F,Mediacube,26,821,KOR,Republic of Korea,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6089290,Submerged,Groves,KONG,Konga                               -for,46,TV Performance,Performance,,60,202507202512,0,4.29,50,2.15,F,Konga Music,26,820,ESP,Spain,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6087460,Dunes,Cole,MUTK,Muzikotek,4,Performance,Performance,,0,202510202512,0,0.29,50,0.15,F,Muzikotek,26,735,TUR,Turkey,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6087562,Exaption,Groves,AUMI,AdRev,44,Video Streaming Sync,Digital/New Media,,2,202601202601,0,0.01,50,0.01,F,AdRev,26,382,USA,United States of America,"Luksa Montana, BMI",AUYWY2483003,SDN083 Feel Like Home Vol.2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6088737,Pharmacoma,Coupe/Downes,MCUB,Mediacube,4,Performance,Performance,,0,202507202512,0,0.13,50,0.07,F,Mediacube,26,821,KOR,Republic of Korea,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6166852,Creepy Hollow,Groves,MCPS,MCPS,35,Streaming Mechanical,Digital/New Media,,182,202401202401,100,0.02,50,0.01,D,,26,322,GBR,United Kingdom,Lee Groves,GX5CJ2100487,,,,Spotify Residual,Spotify
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6088707,Passage Of Time,Groves,KONG,Konga                               -for,46,TV Performance,Performance,,6,202507202512,0,0.27,50,0.14,F,Konga Music,26,820,ESP,Spain,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6088196,Kickers,Coupe/Downes,AUMI,AdRev,44,Video Streaming Sync,Digital/New Media,,0,202602202602,0,0.01,50,0.01,F,AdRev,26,538,USA,United States of America,"Michael Reynolds, BMI",QMG491722754,VT001 Retro 1950s TV Music Vol. 1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6088447,Melonhead,Coupe/Downes,AUMI,AdRev,44,Video Streaming Sync,Digital/New Media,,9,202601202601,0,0.06,50,0.03,F,AdRev,26,382,USA,United States of America,"Mark Coupe, PRS|Eamon Downes, PRS",GX5CJ2100050,APA009 RETRORAVE,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6088622,Nowhere Cry,Coupe/Downes,MCPS,MCPS,1,Mechanicals,Mechanical,LOADED IN PARAD,0,202501202506,100,2.2,50,1.1,D,,25,3568,IRL,Ireland,,,Mcpsi Virgin Media 2 General,,,Irish Blanket,Virgin
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6108454,Orchard Street,Coupe/Downes,KONG,Konga                               -for,5,Synchronization,Sync.,,92120,202507202512,0,0.53,50,0.27,F,Konga Music,26,820,ESP,Spain,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6087682,Fishy Business,Leventis,MUTK,Muzikotek,4,Performance,Performance,,0,202510202512,0,0.68,50,0.34,F,Muzikotek,26,735,TUR,Turkey,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6088141,Jailbreakers,Tenku,AUMI,AdRev,44,Video Streaming Sync,Digital/New Media,,0,202602202602,0,0.01,50,0.01,F,AdRev,26,538,USA,United States of America,Cliff W Lin (ASCAP),LUIT72212125,AVI008 Multiverse Of Sadness,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6108013,Lunar Poison,Coupe/Downes,AUMI,AdRev,44,Video Streaming Sync,Digital/New Media,,0,202602202602,0,2.26,50,1.13,F,AdRev,26,538,USA,United States of America,Richard Friedman,QMSTJ1506468,IMX007 Dangerous Affairs,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6108755,Returning Home,Burns,KONG,Konga                               -for,46,TV Performance,Performance,,0,202507202512,0,0.01,50,0.01,F,Konga Music,26,820,ESP,Spain,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6086692,Acceleration,Burns,AUMI,AdRev,44,Video Streaming Sync,Digital/New Media,,0,202512202512,0,0.01,50,0.01,F,AdRev,26,276,USA,United States of America,"Michael Burns, PRS",GX5CJ2100170,APA029 MOMENTUM,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6086755,Amber Warning,Coupe/Downes,MCPS,MCPS,35,Streaming Mechanical,Digital/New Media,,131,202402202402,100,0.01,50,0.01,D,,26,322,GBR,United Kingdom,Clerkenwell Sound Collective,GX5CJ2100220,,,,Spotify Residual,Spotify
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6089399,The Edge Of Glory,Burns,AUMI,AdRev,44,Video Streaming Sync,Digital/New Media,,0,202512202512,0,0.45,50,0.23,F,AdRev,26,276,USA,United States of America,"Michael Burns, PRS",GX5CJ2100173,APA029 MOMENTUM,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6167032,Iron Weight,Trueman,AUMI,AdRev,44,Video Streaming Sync,Digital/New Media,,0,202512202512,0,0.32,50,0.16,F,AdRev,26,276,USA,United States of America,Thomas Trueman (PRS),GX5CJ2100387,APA062 INDUSTRIAL BEATS VOL.2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6109543,Times Ten,Groves,MCPS,MCPS,1,Mechanicals,Mechanical,TOP GEAR (2002),0,202501202506,100,4.66,50,2.33,D,,25,3568,IRL,Ireland,,,"Rte Television Including Rte 1, Rte 2 And Non-Ephe",,,Irish Blanket,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6167032,Iron Weight,Trueman,AUMI,AdRev,44,Video Streaming Sync,Digital/New Media,,0,202602202602,0,0.28,50,0.14,F,AdRev,26,538,USA,United States of America,Thomas Trueman (PRS),GX5CJ2100387,APA062 INDUSTRIAL BEATS VOL.2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6188312,Legends,James,MCUB,Mediacube,4,Performance,Performance,,0,202507202512,0,23.14,50,11.57,F,Mediacube,26,821,KOR,Republic of Korea,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6346055,Barnyard Stomp,James,AUMI,AdRev,44,Video Streaming Sync,Digital/New Media,,517,202601202601,0,0.14,50,0.07,F,AdRev,26,382,USA,United States of America,Tobias James (PRS),GX5CJ2101258,APA085 AMERICANA VOL.2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6072520,Snowfall,Burns,PCCL,"POINT Culture Co., Ltd",4,Performance,Performance,,0,202507202512,0,0.01,50,0.01,F,"POINT Culture Co., L",26,782,TWN,Taiwan,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6070839,Dragged Into The Dark,Thomas,PRCM,Prion Music Publishing,46,TV Performance,Performance,,0,202501202506,50,0.27,50,0.14,F,Prion Music Publishi,26,651,ISR,Israel,,,,,,NETFLIX,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6086755,Amber Warning,Coupe/Downes,MCPS,MCPS,35,Streaming Mechanical,Digital/New Media,,0,202403202406,100,0.01,50,0.01,D,,26,322,GBR,United Kingdom,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6086755,Amber Warning,Coupe/Downes,MCPS,MCPS,35,Streaming Mechanical,Digital/New Media,,128,202403202403,100,0.01,50,0.01,D,,26,322,GBR,United Kingdom,Clerkenwell Sound Collective,GX5CJ2100220,,,,Spotify Residual,Spotify
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6167025,Industrial Rainfall,Trueman,AUMI,AdRev,44,Video Streaming Sync,Digital/New Media,,1,202601202601,0,0.01,50,0.01,F,AdRev,26,382,USA,United States of America,Ben Beiny (PRS),AUYWY2300138,SDN070 The Disappeared,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6086755,Amber Warning,Coupe/Downes,MCPS,MCPS,35,Streaming Mechanical,Digital/New Media,,118,202401202401,100,0.01,50,0.01,D,,26,322,GBR,United Kingdom,Clerkenwell Sound Collective,GX5CJ2100220,,,,Spotify Residual,Spotify
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6089050,Sector 79,Coupe/Downes,MCPS,MCPS,1,Mechanicals,Mechanical,TOP GEAR (2002),0,202501202506,100,4.79,50,2.4,D,,25,3568,IRL,Ireland,,,"Rte Television Including Rte 1, Rte 2 And Non-Ephe",,,Irish Blanket,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6301137,Circuit Bent,Kuei,MCPS,MCPS,1,Mechanicals,Mechanical,TOP GEAR (2002),0,202501202506,100,3.78,50,1.89,D,,25,3568,IRL,Ireland,,,"Rte Television Including Rte 1, Rte 2 And Non-Ephe",,,Irish Blanket,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6088014,Howling Hobos,Groves/Marett,AUMI,AdRev,44,Video Streaming Sync,Digital/New Media,,27,202601202601,0,0.04,50,0.02,F,AdRev,26,382,USA,United States of America,"Peter Marett, PRS|Lee Groves, PRS",GX5CJ2100196,APA033 DARK AMERICANA,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6088737,Pharmacoma,Coupe/Downes,MUTK,Muzikotek,4,Performance,Performance,,0,202510202512,0,1.42,50,0.71,F,Muzikotek,26,735,TUR,Turkey,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6188658,Pulse Electric,James,MCUB,Mediacube,4,Performance,Performance,,0,202507202512,0,15.24,50,7.62,F,Mediacube,26,821,KOR,Republic of Korea,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6088447,Melonhead,Coupe/Downes,AUMI,AdRev,44,Video Streaming Sync,Digital/New Media,,0,202602202602,0,0.01,50,0.01,F,AdRev,26,538,USA,United States of America,"Jeppe Reil Sorensen, KODA",DEMW52116869,KL221 Make Your Move,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6087562,Exaption,Groves,AUMI,AdRev,44,Video Streaming Sync,Digital/New Media,,0,202602202602,0,0.04,50,0.02,F,AdRev,26,538,USA,United States of America,"Luksa Montana, BMI",AUYWY2483003,SDN083 Feel Like Home Vol.2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6086692,Acceleration,Burns,AUMI,AdRev,44,Video Streaming Sync,Digital/New Media,,590,202601202601,0,3.27,50,1.64,F,AdRev,26,382,USA,United States of America,"Michael Burns, PRS",GX5CJ2100170,APA029 MOMENTUM,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6088737,Pharmacoma,Coupe/Downes,PRCM,Prion Music Publishing,46,TV Performance,Performance,,0,202501202506,50,1.13,50,0.57,F,Prion Music Publishi,26,651,ISR,Israel,,,,,,NETFLIX,Netflix
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6106016,Backronym,Groves,MUTK,Muzikotek,4,Performance,Performance,,0,202510202512,0,0.24,50,0.12,F,Muzikotek,26,735,TUR,Turkey,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6106684,Decompress,Groves,AUMI,AdRev,44,Video Streaming Sync,Digital/New Media,,0,202602202602,0,0.01,50,0.01,F,AdRev,26,538,USA,United States of America,"Stanley Freye, BUMA",NL1DS2100068,COM180 8Bit Kids Zone,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6107006,Fallback,Coupe/Downes,MUTK,Muzikotek,4,Performance,Performance,,0,202510202512,0,0.92,50,0.46,F,Muzikotek,26,735,TUR,Turkey,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6088707,Passage Of Time,Groves,MUTK,Muzikotek,4,Performance,Performance,,0,202510202512,0,8.3,50,4.15,F,Muzikotek,26,735,TUR,Turkey,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6095931,Summer Ride,Cousins,AUMI,AdRev,44,Video Streaming Sync,Digital/New Media,,0,202512202512,0,0.57,50,0.29,F,AdRev,26,276,USA,United States of America,"John Samuel Hanson, BMI|Jeffrey Fayman, ASCAP|Yoav Goren, BM",QMSTJ1100993,1RM012 Tender & Romantic 1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6087478,Echobank,Coupe/Downes,PRCM,Prion Music Publishing,5,Synchronization,Sync.,,0,202501202506,50,0.04,50,0.02,F,Prion Music Publishi,26,651,ISR,Israel,,,,,,YES SATELLITE,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131337,Apache Music (PM),131337,Apache Music (PM),6087562,Exaption,Groves,AUMI,AdRev,44,Video Streaming Sync,Digital/New Media,,123,202601202601,0,0.22,50,0.11,F,AdRev,26,382,USA,United States of America,"Lee Groves, PRS",GX5CJ2100154,APA026 TEXTURALISM,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
